id	status	length	sequence_sha256	reason
O22958	retrieved	248	c80db466c73d72581a961b950b4a1d3e9129d6e0350e2763e4fb2db951fb2b7e	
O22971	retrieved	502	5a21ec6c3a33702c3981bac96235a5d47885b16092583c8685d576dbe9f8a3f0	
O22985	retrieved	332	167681552f70d31b0e267b0fbe5e4c02ce67d4a2f0e74922061ed8e647c5d8b7	
O23063	retrieved	364	1117637a72fad03acd599b9d9feea9f57a0c351819a675907fb01e47554c9998	
O23078	retrieved	927	cbc0f57a61f1876250686d62e44f48904d999a8846ba00d816c4761702243115	
O23087	retrieved	1054	f64cd9a718106cf07c3fe17326d8d1975967d9aa08f2bcb63e7047d1732ddcdc	
O23120	retrieved	144	eccdebe819b947ad355e1c6bb689e1621d539046c2ce78e858cc2899548fb85c	
O23144	retrieved	612	ca6ba773703601375ddde2476318020e4835772434af68eed3b2d801de9395f7	
O23145	retrieved	431	00a5b25fc3d4b46a08f5d36e86a21a899854fbe86b8287c00dff4947f32384ec	
O23167	retrieved	562	a4d52ccc93623c5c492098ee8be255e03714ad6a7d4236895517435d3dbe6b46	
O23171	retrieved	256	296e1256419fa067f16b51aefa1f87708bbbfd0a2e426a1c336be260ffe8ae3a	
O23210	retrieved	486	054a4af7d281e46b8e90a8203d54292e3194cdb6b68ffac9483bfe6a7dad0453	
O23236	retrieved	361	c1482471ba4e87f868a81e1669b8d198ea4160a9f8cc205124ab0553630e6bed	
O23263	retrieved	111	837d678e2dc6b409b268c9ef5e0f01ab01748c7f93c7838a61a2f689899969aa	
O23264	retrieved	490	b49e9183fadd39743a59982e8170a9da1f9789f846390d2e097009207629d70a	
O23290	retrieved	105	09409bee101f06c1928fabdea3be50083426313e0f26aa8e737c7098920a2a60	
O23298	retrieved	158	16ad67edb1ae95dbf95efcdda2653fd155ac41dbcf4d50919a8f8a7fd3b5a76a	
O23320	retrieved	151	eac9d72a66ecc80d795c8e172db8673fa176edb39030d922e154c28805c7a815	
O23338	retrieved	152	a5f050364af93435fa55833a27e807c4c55074f2156e7ff8b4b6b32bfae7c96a	
O23342	retrieved	177	8d74661aa43bb17dc1381b657b71179b1531bd0a20a788baf4a7410b75debcdc	
O23346	retrieved	272	88429760a37c48231816d2a30366d491a70d9c42b66d698725b1346b78eb6613	
O23379	retrieved	330	a297a7bc6097efba40fad482cbb616249ccd67477b8bf671e5584454e6cba583	
O23403	retrieved	287	3bafe8437b6a6883a5dd85d08dfe66cd641cc739356cc6e8a5ed26fb060eb66e	
O23409	missing	0		not returned by UniProt
O23489	missing	0		not returned by UniProt
O23504	retrieved	204	69c5984b595b229e933d5f00af623406467807ded61e93769f5518617bc844c9	
O23530	retrieved	1437	98edfa9c5a44e6a759a448c59be0142089c19d3cb4cb345e15944cdcd7e1206a	
O23552	missing	0		not returned by UniProt
O23628	retrieved	136	d452d421dcb7193f36cb32d12e7eeca6904ee66aded9a84ca9bcad5d1b2f5299	
O23659	retrieved	326	503761112e1c4f334b6906fbe3311e49fba2f4eb1fde00b5da65ab0ddb1a59d1	
O23661	retrieved	608	7bfd52aeee41b40a8ec746690191aa85e133021e5da426a4db9a1cbdbec68f0b	
O23674	retrieved	395	c9207fb65cdc0d9e73a1374a8fae32700ca1530f957af2be8229ea69a94f4b7b	
O23680	retrieved	297	100a0e1b7791b23df92c579d39b7d7fdde1a949a2ed29faa6c9a2d50821174d1	
O23693	retrieved	573	399ac203bcbd246709a375855289f4c5dbe2826a332dbb83f44869e6e15f0481	
O23694	retrieved	166	062de0a3c0dab6b4dc3fb54a3da4658ef4b89896ede2c9136b0f7b2a0eeb58aa	
O23712	retrieved	277	52e3a5701987a938377752dc392f7c5265d98c2a2c43f973c27e2a45e1742ba6	
O23715	retrieved	249	d056392a1b065b3304a61eba0ccee06c888cc71ff9eb0404e5f9a61f68035f6d	
O23913	retrieved	325	a79d6b1fbf8d62d09e045810fa1208526018ea5dc93184ffaa4c58af208b637f	
O24409	retrieved	197	553ecbf7ef29ba1e87fc633fd92a08681dabfc7bb0c218174268bbdad3e9a90c	
O24412	retrieved	308	a2fd6e7d0aa49d4241a012260ecbee3bd7ee01dd2ecd9426de3b719f6b3e2a93	
O24606	retrieved	628	4a9f7f3a803a1946cdc0a4718d45b48f68978bdf236efe880d08b3180e3ee82d	
O24646	retrieved	168	07c976cb4f119a3a367a2e68a127ae8667499cc46fae53d42d98cc38038cbb3e	
O48533	retrieved	259	4b357ff706216b513e0252c0876c98d72d63a928b340505e91a1b8867ce2863f	
O48538	retrieved	944	4ea7006ad35bba8520b6452b89a334b7235a06787a8c48d43a67cd763acf18eb	
O48661	retrieved	340	053b41d59a9016635c26979b26a5b2ab2490a86ef7970812f2b754f422156266	
O48686	retrieved	1330	cbc634d18cba12bde19d1bc4f7a369ead9b87e4cc39b0dcfe8d09081630fb9df	
O48707	retrieved	199	4fcd312162037d0c79f0fa4b6410f9cc7cbf86c055cb3957bf6854e612c91113	
O48726	retrieved	300	5c03f3b3017665d6342267cd6ee821881546d685023547294499ffd6d28bd520	
O48741	retrieved	401	a51c9c5b35a4e155ce4b455779f2103492064adbaf043d6551115955eabd3bf9	
O48788	retrieved	658	5012d12e00abc3d08cf0b90b501b0c8e6e9da78fb18fccdaeea61b09c6ce5f53	
O48790	retrieved	387	c8e6c9c5ad4226cb8d70be94a4c5fb561da0b0c093632c6f638441ca88179f6a	
O48814	retrieved	395	3fbcdd427efa27e773c76091c73b500673c7baa402e21bc0b5da70a750cb0945	
O48828	retrieved	160	60ce5d1746c5a7307c011518b98cd089dd97d540d29ede937777317de5c9297f	
O48844	retrieved	1004	1ba3e09438f1a01679c3a784cf4e992a9134c899d0a62c75fe0df24fb311e3b7	
O48845	retrieved	134	610df5da69517843a8a1cb4b7363066f4cffade5abab397ec785e1328d4854b3	
O48847	retrieved	787	371406517a0ef241d0875c05a4a5ea09e39b8ad2823d7eefa073096dd15d0d1a	
O48916	retrieved	237	7bc4e76b7835ec63609bae5707e50233da29f4a2969e69f57df7e3f100997b49	
O48917	retrieved	477	9a6ef35d64f7e22b106cb8267a3327fcd57130f17e29264dde48a522818d1fee	
O48946	retrieved	1081	07ade13193626a057ce39ebeffd32cbe7273a85bff1b8d2b0e7001cabcc4e9b5	
O48963	retrieved	996	a238966e94922b79471945a406ade50a2afd4b8a85dc8114e1a1f9eae955dcec	
O49160	retrieved	900	d70d2ac5d36f7fea9b10b3c3a46973ea4f7dde57469f2c27c8b6fa4751664bb4	
O49213	retrieved	323	75610991eca3abf207bf87800deb8116af842a90829bec4328ba253144059517	
O49299	retrieved	583	d376628f3e47e929f54618ebf05d36b1d3516ce2986c3d3bc50573e2f4f028b3	
O49396	retrieved	512	46a7fa48601fac76e2ed869505e10254a0e68b9b9dfd61ca0963b7541018ff7a	
O49404	retrieved	284	9935dc4c8427d56c63e9ca8d1f324756641e5d5c327edc97fc5b8b59e0a19a46	
O49413	retrieved	406	9060742c2eb521bf8f8882170d71bcab2154cc47de38feb4bf39691b6c489fbe	
O49460	retrieved	288	c2f10d595d11ea4c8fe57a19a2378ae289225a758f1ed61cf8d2920f2768a810	
O49515	retrieved	303	e90543cef864e6d855aa8f550490ebdeb0f48497268f203af3c16da426cfa875	
O49519	retrieved	75	42e695e93eac8e179444dcc617c037e6c9dc9bf9ccdbad741046559f0dd09528	
O49538	retrieved	374	e591a7153aeefec1106832c939a92e66f55fdd6c92289dac5eee6f4e74bfce21	
O49552	retrieved	1088	baf192040e43f5d6766dc85bf41cd94fa2829cf71b7ec3ea691a1065d45bec84	
O49553	retrieved	145	babbea2e9b5401740798da8e9d79fa7728de3b0e3a374e36270d491ce0afbac4	
O49653	retrieved	353	5f3889e8d111669926ecd45fc6c3e212252efd76e8e1154685f03296224c4c9f	
O49654	retrieved	688	7fc813fbd87d295a169ff6e7ff59a3745338fa34f89f6d467de8a0c0b6030c5c	
O49660	retrieved	491	2d93657bc3bba4d6ada99d9506f2142af985ec38c6d929b7d957ef209c90633b	
O49663	retrieved	176	b21a7461b4c5a3afd61cd3c941545d72f0bddb30aac77141d04ca1b72abc8efd	
O49686	retrieved	191	967f4d0c823f0aed0b8e69fe121c2a544bcd6fc8894e2f8dda696e79395d4bd4	
O49687	retrieved	589	036b2910284bbe86f4b5181b4789ff01ca8c3a323213ec2a0be27f08dbdff2b8	
O49697	retrieved	262	42a0cb4e96966e55e606bdcb6ddde1d51446b8342c8208c2a8fb89b5c102c7d9	
O49724	missing	0		not returned by UniProt
O49839	retrieved	426	a5705d9f2bd83d8351136e462ed61626b92231707ccaa4d130c1b0fe9c5e408c	
O49840	retrieved	426	286378f54c36439571e7ef925b6120da8b33577c3bba177d824ab1595407daef	
O50055	retrieved	355	621bc550ad6a14a0faec5aaeaec0a6a867b4e1df761d654015bd0c4033312e42	
O50068	missing	0		not returned by UniProt
O64399	retrieved	295	f2a73185bea6b086b992c8ec97b7d0a79db860d04b0c831d131cbe9e9fa05b83	
O64425	retrieved	249	7639e3f2ba247a5a99fec6549e15b6af0d9ed4fc6f88d6b548724bf1516f3b56	
O64471	retrieved	315	781a2b18584fbd1ac713a7f84c191293fb15078d420705b355a00779c524c986	
O64477	retrieved	828	9f4d6bfc619fddeee2849c7b22e454cf1a52696369d94fa36f1d4a8141e5ae2a	
O64503	retrieved	332	ba24a00d314ed3cd5d9cdd19f60db188c8d6a4bfa757a94c9c9a0f773f3c0543	
O64511	retrieved	399	c483822fefbb155c1ec5be6a9e3319b2e8fb44be90fcc5f7ab71852c9c61919f	
O64511-1	missing	0		not returned by UniProt
O64531	retrieved	399	7dc7c19410920f83724d454235fd4294365893f94d54cd14afacd656afbb381d	
O64602	retrieved	510	23a0408da6af0385d7bf69fbf6aad370d2901a8b38968a649d559bb558ba7f7e	
O64636	retrieved	512	ddf3903a00347615bbe2eb9e24c461f9250ddb333237b2eaa08a260820d48dc2	
O64638	retrieved	515	0b0a7e62f8ecd9c76cf6c196a00c9f98011feddd86b11fea8225ef72e27e4281	
O64647	retrieved	356	2897be4e85957e62f66f03aba663d80219250fc175d7489b6455c07228706f37	
O64682	retrieved	438	33088e1b8103a49447c0bd9574683b125d169031695ef42f06257a3b820ef6b3	
O64687	retrieved	148	186e3e11d3c3c4f1a4ad0bc27133ba0a6e9c4f0aeb0b95b5fce1a1207537de18	
O64778	retrieved	807	5d3b4ed8773837beef5558e2f839cfcc21d508b2fafc8afdcac4c79cbad12a0f	
O64798	retrieved	389	1d67c689276ed5bbcd6efbcace2ff472e2f80207dc542126e78c513f502678c6	
O64816	retrieved	432	035d47a746f39396b758dd2f1db74c90af666ddeaa2f896efd9675845b06071d	
O64817	retrieved	333	453b51539fccb95b5eda4cf3e4cec8e4b435af25faff362d2891b53b316b0238	
O64823	retrieved	336	0a42ee0c5a797f5256b61df9986ba63ab939d649c942da062c62020fd6dbbb59	
O64903	retrieved	231	712dccc64d8e3bd34ec6d183bf4166f90d22528c71ee5e4a7380dc0d7f4d5439	
O65154	retrieved	107	5d47c69872e9bd617ea4fa378c3f2951d20a43617583b83d1eff4488de1c594b	
O65155	retrieved	165	396b31cf835c88d3f4a7da75ce3f1babdb3ef6a23cb6d7c8087cd97915251fa6	
O65282	retrieved	253	158a127e14be60e6ec332a980dbd10fa7fb0725bf53e698cc06e7997695cad0b	
O65373	retrieved	215	a4c1db18638313e089a41cc9e7c47a3a0a27884c181ed546902379b4b8300d14	
O65389	retrieved	329	1b2f49057b1e0ce9658d16cebe8f7120fca77cb077ab19eba0ff4475037ab777	
O65397	retrieved	108	82e3e543dfcaaae4a75a6bdfabec311a717ec60fd0841167aa98aa719e5128ae	
O65398	retrieved	283	ad5f76b7f9fd262fdef30acc775cc748795ad928717ea39d06f3bf82c7a67509	
O65421	retrieved	209	1a5966e74a384ab1dd1fa9a8f3f714297b99360d0f10a3f1f2adaa6a7ba8de6f	
O65440-2	missing	0		not returned by UniProt
O65469	retrieved	265	b6fd7ea757c3f2e6420590941746fd3afe8a4ded051af5539142707ddd88796e	
O65499	retrieved	284	b66d8da54a8e36f02e162b24c66547327261678a2a2876694c9f0c814a082153	
O65508	retrieved	377	33ea746dd56acdc6e841427725a87bd1e3f2d575974fa20aeb72058f39cef5bd	
O65515	retrieved	238	6073f3a41c7298afaac74fe40a713affc4f817b6ef7e8b41d1e06d9493dcf580	
O65523	missing	0		not returned by UniProt
O65539	missing	0		not returned by UniProt
O65554	retrieved	441	d69177597e3e83c0df8e42f9441705103e0582383b388be090267f0ca454ec39	
O65555	retrieved	441	f92fa86e4a690c636e8a35611b7ae969543abe4b6f394b236635ae17a4397a90	
O65567	retrieved	904	813d8e98d038202f8c7d61d56ce5e243e6d9eb4eb6abf34971cd7cfaa0b334df	
O65665	retrieved	272	bdd1deaac491b7322f5c3aadeb10f14d4d71a526ae231c3b5f04df61adecefd7	
O65685	retrieved	532	7165dbf6eefa8edf20b8c1c952b370f52a8f3743b5d6464deac6ba5c14d04904	
O65719	retrieved	649	6eb113022bee7cb3658e6866124da0d0fbcf1e33100999dab14f72685a10beb3	
O65782	retrieved	499	46c8cd2702d72dca71cac3e997af675e2bdefca01067b32cbe9d393b2e258227	
O65784	retrieved	498	c717c04d60f343cc615ad575488f1ed486158dae7dd420d3e93159ac8f78dd45	
O65786	retrieved	504	425cae96f959c2c52501e03800bcfd870ec068dc4c643e2c6452d54a79c9ddc4	
O65896	retrieved	301	6abc43837040dddaff76c9e71475d6bde7f55d2ae53f4f69d5523d929904a60b	
O80345	retrieved	479	b57f0d650e70d883f362abd0191947f21ab06b18368c44db305be2ea3891e0a5	
O80365	retrieved	225	927b983520dc755bb7a3a35e675150723727b1b559d54d703630a02e9b38ea92	
O80366	retrieved	234	70c66f1a5f078e28c703fd8cd2f5af2359ce7fc419c161d9255ff14c1cf16eb3	
O80438	retrieved	190	009c3c92659da40fbba7b9b74ee309516fae7b5f84e1a2227d32dd7e588229f1	
O80452	retrieved	839	95a5086b6329d02069dae3c1b9b784adf9afcd697f153798749671464d02b17c	
O80474	retrieved	263	a5f9db0acd7c57cda8c8838bae7d9832ed958e6d0cbfa6dad9d90d65a51985d4	
O80480	retrieved	538	6fa4a5a96556df215e1690148bbc2492490883dcddd42f3a32ed1a520316fddb	
O80482	retrieved	207	43104cc07650814da42fdf18d4750685a48c5950e885fd8096b7a3202a0dc466	
O80492	retrieved	428	8bd21814e18ea03ad913335b7aac0ae493997493201801bd60a5ea20df85f862	
O80501	retrieved	208	24c055582554654db78c1f12590910a780487e68c41cd565ac95d0e75a0b42db	
O80513	retrieved	202	be6a57c2b37c42fd954591ec989a84ed9456688c80e2557d17507b6f03fe4a34	
O80517	retrieved	202	408d4ebc6284aac69b94f2d25f7bca5f84aef654327f0345898df207162a6971	
O80536	retrieved	524	9d813b1d894060cbf2f86d4217f0861fb6d216741c66a4be8bf694b376df6016	
O80548	retrieved	693	151dfc6e7e35ddf5b36d1b459a7a84a6afeb207dd7111cb1ff7052b9733dde60	
O80565	retrieved	343	9e1bc747c650421dc741e39d4748bc0379f8bf2dd207787a79a9087f46495892	
O80574	retrieved	347	d2ebca3245481f8b2b7d398c70acb95c2895ad795325b4151101913be28ce0d5	
O80582	retrieved	409	7b4a05493858ef6b7d77e2363ac64681c41f68da9e63e03a056fe407d918958d	
O80605	retrieved	594	4816cb5781cce3388d08a02cf9944cf4aa8321d8ae2366dedc30ae0b0720485b	
O80626	retrieved	123	7c3dd8a6ed636b2c141dbf0d89da38e96eaca7031a729c1742a8e45439715765	
O80632	retrieved	394	ada861a8c1e0592e124643fb8fb04d1dba3882b4498dcbabb1da42f13dd2f056	
O80638	retrieved	374	ea40cc0237069eac4d674c57fae84ec09e483f33b1dcf5f34bd688e7817075d4	
O80651	retrieved	260	0044191098be9ce2c51edc4a5946de5a96d973cf9921a8a2cc142f4bf1ca69f5	
O80653	retrieved	613	0ae7c7fe0f356a46a0df2d67cf5cd59e1b26234ee8c9e19f8f4fc11f6ff3454e	
O80654	retrieved	244	5463182a35869d3e5b8e6f939ceac2c76427a7cdff638741ad303da7c85abb61	
O80674	retrieved	253	fd301769dfbea24fc03066ffed6ea975a7be1355f1a44361746149529058abaf	
O80719	retrieved	365	a55d7606ff84a935d374d400e507efea1953a9bbb833348322e7e60d758cade0	
O80722	retrieved	588	eadd788dfe4cd4b3c1979800473b4c755d51eddf1b1f05038195f996bd60b5be	
O80739	retrieved	827	a36f506dc67f9e232217764fd43eb76bf57f4b7f496bb986309814e7763851e0	
O80748	retrieved	251	f9111c0e5f070d1080720fdc147f93b3f863d0630cb6f4b29c27e9b69df07a7d	
O80759	retrieved	318	f7061da9b61d3f9dfd5743b4cdb91a5cdd87482b0c2d7f4485719fef98c3078e	
O80762	retrieved	406	31d9d29ef55831ad87570346e05d46a2bd7d96eda7f0c0a727828f14c253458f	
O80765	retrieved	383	88f5815292387095a799e2f4125e7de5beabd7faab15d32b38bf806366857180	
O80786	retrieved	727	9f924cb56ba80a8f17aa7af7df309ce2803c5ddf8efcb26710d6f9d43d99b2b0	
O80805	retrieved	279	7edbaae0995c84d34ab41fd9ee63d0c09b6c7f13cc8f36f23aa908d772ce5ac5	
O80837	retrieved	190	5a496c1573857e364c181ee2215a5ed8cfb6410093f16c7e905a39372ea1650a	
O80860	retrieved	695	85ea337058c03105882f4177b69d58693eb9478c5df7043e72be8e11a7293570	
O80861	retrieved	260	dc6720773f299178a0121e7cc10dd78d914e72de644875bebbe1be86c71b71d5	
O80871	retrieved	396	8d13f796b15443460b664eea0d402c601f1841fb82fc363aa8dc494f8054ee8b	
O80902	retrieved	431	44953e79e65ba81ecacb8f8cd6eb32ead62852b4dc780894e3e7c0dd451700d2	
O80915	retrieved	220	a3a98770b7c7198786ea6aabf19e77d3e7053ddc2be46ab568873ff0a64d57c1	
O80917	retrieved	244	13b0e546d2f2b05171d7575dd4f4487ac112608c23066ed47902c79c4cffc08e	
O80920	retrieved	207	1b2e4973a1ecc2ecb4d786ea60cfc3a267df96d9af36dcdaa03cdf5ea6d99424	
O80931	retrieved	367	a1de6e6ff50c49a5a24665438b1efcd79ac62cf55c5544042abccb481f716387	
O80952	retrieved	296	efe422219bada00a67564e4dde5ebcb919cad9fe3c82abbbb42bd229eaf51d29	
O80963	retrieved	776	cbd52b6d84ec61c482574938de47dc79a266e949bf7e172b8d3464e03088cd0b	
O80982	retrieved	345	87d0c25250dfdfebf9421fd26c28736e9707baa6e4df11980cc081013c3fa646	
O80992	retrieved	190	7d003d4329ca260a410cf57a4a8259e864294c41b8179adc565f3265a84632eb	
O81001	retrieved	530	36b0c83b6d84631414f840ad454df000bc09ad13aa97d8ef385643819729a613	
O81069	retrieved	884	2bfd21104fee983ff05d8bcc78906b12209399c9c5185e4b2b14237bcdbf00cf	
O81098	retrieved	205	4a2eb37fe01b93ebcf5a5da7354eab91e13b3ad675d63d19db2b7d0e8775aa2b	
O81108	retrieved	1014	3c29fb2858b0bb5b28fd07629b902147832837c5a9d64247d956e2b0a75f7d53	
O81126	retrieved	200	5e512997d2b5ec9fa705a03b7929cc2c5997606303d5e4975bdaacda8d8b1089	
O81127	retrieved	187	0ab33fe41e81771a868cd79bac6c615eaa07bfd0b030f0fb61454dd4baa5a63b	
O81148	retrieved	250	84953daf9eff3dcdec0738ef0ca79d872475883a51243c6ae2e2f1061441b260	
O81149	retrieved	237	89c42c0bc0b2c1cd7fef24ab7b93c381a931f57d1aecdb1a692792b9a2d2833b	
O81223	retrieved	222	3b0dbe93b8ae6956eee58f8e5f3c1ecc9d7fb6468ae4005a40604357ef1d8257	
O81275	retrieved	276	a871d0a5f4a897e68156bb2fba5021ac4aae022f45c2ddc47873bb531534493a	
O81283	retrieved	1503	619f1d66ea9c3a662d9203532ca105d74f75cc7d81e1417743cb6c854300029a	
O81292	retrieved	674	5751e4650a5eb6cfb313c88615fc4dc29c1c57b96038fff2a4074dbba712d9bf	
O81313	retrieved	198	28ed0d4c04f800b2c126115a7b5bcf2cf44c5d4ec5ca7cc8ea404b8df05d30a0	
O81323	retrieved	228	4d4bbf8abe5e5b0f0e451fb29f4f36c618506d6b8928822ad9f256ef05670883	
O81325	retrieved	475	c83daad8aee27c7b5ac2f61e92db2e124597938ce1311d226ed0ec3aa143cb74	
O81346	retrieved	541	9e07c128d251b9895df0b89f3f9156e0073da67853481e666174107435503a70	
O81445	retrieved	213	3f93c07335cdd218ab6e3200ec6d427d350e6fe5df4601488fa6e0878e849d9a	
O81483	retrieved	107	6953a6684467cb3fb5e07e948bad2ef470e2c2fc2987b1c75224c898e2e525ac	
O81632	retrieved	283	e2e44bb2d919ec79b4fb5f459c78bf63c402e91ce9cc543380a9c5df1112bb82	
O81635	retrieved	987	7ac9f4089f252f2aa014ce55fea39a55e94bb29dc7fe5eb00e172d65e81e69db	
O81644	retrieved	976	eef79c4f07719131fda2e92a7e48a74fc02957fbc68bb20b596b125534f8d6b0	
O81752	missing	0		not returned by UniProt
O81775	retrieved	158	ec773142cc03305f22a2fe7449cc447afd3c589ddbaa16c66cdaf83969431c83	
O81793	retrieved	271	8e1e7d3ad29dadf9d2ba03886d5fad647fc39951dc9ed70f3b0bdb9d88b9c59a	
O81836	retrieved	314	d0346a064ff6a5a519fb7457a12a29cb7e8c4877cfe687b0f8ec641bd10dd36d	
O81838	retrieved	278	5ea51f00cfce29fcab914e0a1fa8e0afd7b60b244bb62cebc7325aee9b4a5b13	
O81851	retrieved	304	6d72b2075b504505cd20b40b0f8edf31c6604b2d42185b0ea566f9e8d8ee3cc3	
O81893	retrieved	391	5be62dd348507f76e96e22b7ffc4acb601dbdc3bfb71aec4d113958bf92e52cf	
O81905	retrieved	850	6135d720cfe0c263327e660458f08dc10af895eec3d8d64467121a68ef6fd32e	
O82132	retrieved	335	9c6b0b80fefd76d3ad503f45aeb715cb0f5a9858445252a175ceb5e92e026ea8	
O82197	retrieved	213	3f139efe531b32a73a9083bfbe6146b7ff631e43f7c846d995c0af72e5a6e456	
O82222	retrieved	173	b741dcf9cf0310ba97e366d96c0162e8646354d0570dd86b3885ada66560b1dc	
O82226	retrieved	747	d7fd9c218a08cf9212a09e2f917b7f92e9c375406dcdd8f17dee455a2cf2842e	
O82286-2	missing	0		not returned by UniProt
O82290	retrieved	387	4c49845e6ea713e078b9f2b69c635040e7f28fa1ab9584974b62d046689a2b4e	
O82307	retrieved	315	21f3468acb144718d3adef31e5fede57304ed7f26f83202db5c6bc5040e6bc14	
O82312	retrieved	800	30097db95bf583f14d813411f2c458b4cf30c7c136ad2f91c7f2f28e3cce5b3e	
O82329	retrieved	386	f80b4577bb830e79493f919c964a27539d8ec1b09c261bdcf6d7736037ea014c	
O82337	retrieved	73	d11f63274449ad908297d25c31dec021f363c1ee6d8d304a0ca697a34d57bc52	
O82345	retrieved	1043	1fb3872a5db79a78bebd1c610bb99ced1c96ec70494580cc6c111d769faa9fa7	
O82352	retrieved	255	cadd753b68bf7656b6c8baf6b07bd626c5fd95d8576cc47ab22a76a2480fded9	
O82462	retrieved	719	a2baf654d45461cc78c82708a5562932c9204d72f3dbb3b819bb27e38ed008db	
O82491	retrieved	1074	69ddfcc58d2e5c1b58546a7c2f81500554de81b877dba31e390fcf645c827b58	
O82568	retrieved	389	35315edac826526b778d5fe776b9a45a41bf869bcd7c8937e109d7d69b34a536	
O82595	retrieved	333	d8b10a95aae0440b95822e6a67a17bac85196090adc117ad08f8a864fe017726	
O82617	retrieved	162	a95b90cc1be74e080852561012e82759047bdf2acca5d55e9783cc79ed8589a9	
O82632	retrieved	308	5bcd1cb8f553e2a471278d1b06e80ab46275d96bec5452c317bc1c9f7d944d5f	
O82633	missing	0		not returned by UniProt
O82638	retrieved	264	f32930ae534a9d1fe2314b8ac5b112d53e29cbfcc7dd550a618be107e1ee840d	
O82752	retrieved	502	9e96092490248e509b521df30d1514e889edd09fb4ba105ba57ba55bd5841238	
O82754	retrieved	736	d1979957f154cc6c299027f8c381c680470a1097e795fc0a0ef9a8447d8840c8	
O82756	retrieved	313	8f1dbd59ddf34ea1a27c1de09d44f5eadccfc3667578b2b9e415dd0b8bc5a36f	
O82798	retrieved	259	2c5c1cda5f67a7931ebe75342adcb406558b032d85ba97ac0b33e2770433f480	
P04778	retrieved	267	717168a701d0d6419672a14157281d200c6c3cfeedc4acb2527ab19990a68a4c	
P05466	retrieved	520	ac2d95791932eca90a6986cbe18b4d9ab948b08d42fb68b871b9b777d8b51bcf	
P0C2G4	retrieved	393	8c2f1f31571fbdf233109860c75574096ed5b883a236ab5afb6ab0590b20283f	
P0C7P7	retrieved	453	5d9ff7237a905af5782d908d3cb49183968fe5e6f43277037e967332cf559cda	
P0C7Q8	retrieved	532	8203ec5f62b0a519246817df39540a873760be4a5585a4ccf573267a570be1b8	
P0C896	retrieved	576	dec30b12ee2e791d5dc00df4fb0987d142bf55ac70365effca59f9467c3fed7c	
P0C8R0	retrieved	546	05aa5140ff3d34e93e705b0e95c295e44a000c7463e889dacdfb51816194acb2	
P0CB21	retrieved	708	5d757faf3d8271acfe41f735790411b31424bb58a4cf5547c706a446eb0eff41	
P0CW77	retrieved	542	954ee89fca9b57bcbbb045577823aaa42a03a7cbd6a1834319a745896695009b	
P0DKH5	retrieved	1288	910c845a7fa70c0861f2b6dd0b82e89c8f82d4145926cf76842ee93f8cfb68fa	
P10795	retrieved	180	128e07fab4c5a3151bf407013ea36204a543856602c3cf075187f2e0834309c5	
P10798	retrieved	181	17b87206532655d4d20d147ac7fcb883fdb7a78ee17b51a38463345b4f09a21e	
P14712	retrieved	1122	2e61ef4caa33349cb034defe972373c4da328c6ce5ad907a9dde06f4e4832b1f	
P14712-1	missing	0		not returned by UniProt
P14713	retrieved	1172	19acf81bab57655af8fb1f48e5d5a14154c49e91f46c218ab15202bddf7605a4	
P14714	retrieved	1111	4c329104630351dbc976b98b4d5149631de0a4378d412161902d7ae3a40438d5	
P15459	retrieved	164	3d7b7b43957cb2a586d6927918eaca980e36aa88ec07f352490609a38c2445e5	
P17597	retrieved	670	70f3fb83866e01ac7f94ea759bf1339fbc12b9c455142480be4f21aac38dd715	
P17839	retrieved	252	2a0499c026721ac2743d6eacb517f7656449fbe35a2d956e487710616c311754	
P18064	retrieved	383	dfb3cd0b94a025a1c629fac3fbbd3d858cb6fcb7000c9f56e1ccc2303fdf99f2	
P19456	retrieved	948	5d1beefde7fde6e0606e417f20bdd41442289e5c8dd6cf553339a0ee23013fea	
P20115	retrieved	474	8954787a57baa86c295944d031744793124b6f447034c058d80c5e0ae6d6fc2c	
P20649	retrieved	949	7afe80c9db7f2854893da213b6eca8d23022b5a69b8d8b03a204948252b94114	
P21240	retrieved	600	3c5b72fcfad4262e26e61c12547dd66bf82080378bd12c9a8645ba9aa74a9acf	
P22738	retrieved	390	555b634671d0df753eaedc08bf56ee0f761ec372cf131ed9f272b35b6bb07aa7	
P22953	retrieved	651	46aa600d3426e4300f0d9a1d59cc6ca17a7c5b76e4b11186774cc9753b9b2a50	
P22954	retrieved	653	71227f259af77337b6dac5022d06682dadc6f6a8f16fc18596098380200c39b0	
P23321	retrieved	332	e214013ac1e862043465e66890c1ccbe7ccedf52bbefe3f08e48a27a5a5884e9	
P23586	retrieved	522	b338f7e975595abe7b57d25466f7b8d423e20b93b81d72b8d74d1f78e7b56407	
P24100	retrieved	294	1509027b3c83d9c3b51909073375982739c419866761ea08b0592c4a4e82fb0e	
P24636	retrieved	444	2337e177d05310ca4e46da2763a00acdac1c6fd0a07ea1047a2b501fa518c40c	
P24704	retrieved	152	8f381212dd4530a317e6b4597cc8ba1a039cd011bdd8f18c05d1d2ae562d4139	
P25069	missing	0		not returned by UniProt
P25071	retrieved	324	5f4bad1cdfc7ad92538e94b41f677f0aea782448541deac6a4d3347bd95f9912	
