uniprot_A	uniprot_B	locus_A	locus_B	label	interaction_type	miscore_max	n_evidences	methods
Q9LMA8	Q9SV55	At1g19180	At4g28910	positive	MI:0407	0.73	9	MI:0018;MI:0096;MI:0397;MI:0676;MI:1112;MI:1356
Q9LMN7	Q9SL15	At1g21230	At2g05520	positive	MI:0407	0.44	1	MI:0096
Q9LMN8	Q9SL15	At1g21240	At2g05520	positive	MI:0407	0.44	1	MI:0096
Q9LN63	Q9LN63	At1g19350	At1g19350	positive	MI:0407	0.44	1	MI:0096
Q9LN63	Q9STM3	At1g19350	At3g48430	positive	MI:0407	0.44	2	MI:0096
Q9LPR8	Q9LQT8	At1g50420	At1g14920	positive	MI:0407	0.41	1	MI:0018
Q9LPR8	Q9SLH3	At1g50420	At2g01570	positive	MI:0407	0.59	3	MI:0007;MI:0018;MI:0096
Q9LQ65	Q9S744	At1g59530	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LQT8	Q9MAA7	At1g14920	At3g05120	positive	MI:0407	0.95	14	MI:0018;MI:0071;MI:0096;MI:0114;MI:0397;MI:1112;MI:1356
Q9LSI9	Q9S744	At3g28450	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LTT8	Q9SJF3	At3g13300	At1g08370	positive	MI:0407	0.44	1	MI:0096
Q9LTW5	Q9XF67	At3g12690	At5g04510	positive	MI:0407	0.68	3	MI:0096;MI:0423
Q9LUI6	Q9S744	At3g22750	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LUJ3	Q9LUJ3	At3g22680	At3g22680	positive	MI:0407	0.41	1	MI:0018
Q9LV04	Q9S744	At5g53450	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LV87	Q9SSL9	At5g64900	At1g73080	positive	MI:0407	0.44	1	MI:0096
Q9LVI4	Q9LVI4	At3g17860	At3g17860	positive	MI:0407	0.79	8	MI:0007;MI:0018;MI:0096;MI:0809
Q9LVI4	Q9SLH0	At3g17860	At2g27050	positive	MI:0407	0.41	1	MI:0018
Q9LVI4	Q9SV55	At3g17860	At4g28910	positive	MI:0407	0.53	3	MI:0018;MI:0096
Q9LW66	Q9S744	At3g23310	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LX56	Q9S744	At3g59150	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LX99	Q9SEX2	At5g10470	At1g80350	positive	MI:0407	0.53	3	MI:0007;MI:0018
Q9LXJ0	Q9LXJ0	At3g52750	At3g52750	positive	MI:0407	0.68	4	MI:0018;MI:0055;MI:0397;MI:0809
Q9LYG8	Q9S744	At5g11620	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LYL6	Q9S744	At3g56270	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LZM1	Q9SHC8	At5g02100	At2g45140	positive	MI:0407	0.59	3	MI:0096;MI:0809
Q9LZN0	Q9SCZ4	At5g02010	At3g51550	positive	MI:0407	0.41	1	MI:0018
Q9LZP8	Q9S744	At3g62420	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9LZV7	Q9S744	At5g01890	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9M012	Q9SIY7	At5g01640	At2g40380	positive	MI:0407	0.53	4	MI:0096;MI:0397
Q9M155	Q9M223	At4g01090	At3g60360	positive	MI:0407	0.53	2	MI:0096;MI:0397
Q9M246	Q9SV55	At3g43440	At4g28910	positive	MI:0407	0.41	1	MI:0018
Q9M2K4	Q9S744	At3g58120	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9M7Q2	Q9S744	At3g19290	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9M844	Q9S744	At3g04430	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9M8T0	Q9S744	At3g02880	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9M8W6	Q9S744	At3g04100	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9M9C3	Q9S744	At1g68380/T2E12_7	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9M9C5	Q9S744	At1g68400	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9M9V8	Q9S744	At1g18890	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9MAA7	Q9SLH3	At3g05120	At2g01570	positive	MI:0407	0.93	13	MI:0007;MI:0013;MI:0018;MI:0096;MI:0397;MI:1112;MI:1356
Q9MAB4	Q9S744	At3g05050	At3g51920	positive	MI:0407	0.44	1	MI:0089
Q9MBA2	Q9MBA2	At5g24020	At5g24020	positive	MI:0407	0.71	6	MI:0018;MI:0055;MI:0809
Q9S744	Q9S7H5	At3g51920	At2g04890	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SGN7	At3g51920	At1g28390	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SJX8	At3g51920	At2g31180	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SKN2	At3g51920	At2g28380	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SL70	At3g51920	At2g20110	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SLP1	At3g51920	At3g61880	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SND6	At3g51920	At3g50310	positive	MI:0407	0.54	2	MI:0007;MI:0089
Q9S744	Q9SSC7	At3g51920	At1g80120	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SSF8	At3g51920	At1g74740	positive	MI:0407	0.54	2	MI:0007;MI:0089
Q9S744	Q9SUP6	At3g51920	At4g23810	positive	MI:0407	0.54	2	MI:0007;MI:0089
Q9S744	Q9SYP2	At3g51920	At1g20950	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SYS3	At3g51920	At4g04570	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SZ03	At3g51920	At4g34380/F10M10_150	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9SZJ6	At3g51920	At4g37940	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9T074	At3g51920	At4g37870	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9ZPE4	At3g51920	At4g08980	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9ZUI9	At3g51920	At1g60040	positive	MI:0407	0.44	1	MI:0089
Q9S744	Q9ZVM9	At3g51920	At1g54610	positive	MI:0407	0.44	1	MI:0089
Q9S750	Q9S750	At3g07800	At3g07800	positive	MI:0407	0.59	2	MI:0071;MI:0397
Q9S7M2	Q9SV55	At1g74950	At4g28910	positive	MI:0407	0.71	6	MI:0018;MI:0096;MI:0397;MI:1112;MI:1356
Q9S7P9	Q9ZSD4	At5g61210	At3g11820	positive	MI:0407	0.6	4	MI:0007;MI:0096
Q9S7Q7	Q9SQI2	At5g10140	At1g22770	positive	MI:0407	0.41	1	MI:0018
Q9SAZ5	Q9SB04	At5g39340	At3g48100	positive	MI:0407	0.65	3	MI:0018;MI:0096
Q9SAZ5	Q9SHC2	At5g39340	At2g40670	positive	MI:0407	0.53	2	MI:0018;MI:0096
Q9SAZ5	Q9ZWS7	At5g39340	At1g19050	positive	MI:0407	0.65	4	MI:0018;MI:0096
Q9SB04	Q9ZNV9	At3g48100	At3g21510	positive	MI:0407	0.53	2	MI:0018;MI:0096
Q9SCL7	Q9ZST4	At3g57560	At4g01900	positive	MI:0407	0.81	5	MI:0018;MI:0071;MI:0096
Q9SCZ4	Q9SRY3	At3g51550	At1g02900	positive	MI:0407	0.54	3	MI:0007;MI:0096
Q9SEE9	Q9SEU4	At1g16610	At1g55310	positive	MI:0407	0.59	3	MI:0018;MI:0096
Q9SEU8	Q9SMX3	At4g03520	At5g15090	positive	MI:0407	0.58	4	MI:0018;MI:0096;MI:0809
Q9SHC2	Q9ZNV8	At2g40670	At3g29350	positive	MI:0407	0.53	2	MI:0018;MI:0096
Q9SIN1	Q9ZPS9	At2g42580	At2g01950	positive	MI:0407	0.54	2	MI:0006;MI:0084
Q9SIU2	Q9XFD1	At2g13540	At5g44200	positive	MI:0407	0.68	7	MI:0006;MI:0018;MI:0055;MI:0663
Q9SJF3	Q9SJF3	At1g08370	At1g08370	positive	MI:0407	0.44	1	MI:0096
Q9SM23	Q9SSA8	At5g53470	At1g53910	positive	MI:0407	0.51	3	MI:0018;MI:0809
Q9SQR2	Q9SVQ9	At3g04000	At4g13180	positive	MI:0407	0.53	3	MI:0096;MI:0397
Q9SRQ3	Q9SRQ3	At3g03490	At3g03490	positive	MI:0407	0.54	2	MI:0071;MI:0404
Q9SRQ3	Q9SYU4	At3g03490	At2g26350	positive	MI:0407	0.54	2	MI:0007;MI:0096
Q9SS94	Q9SS94	At3g01610	At3g01610	positive	MI:0407	0.44	1	MI:0055
Q9SSA8	Q9STP8	At1g53910	At4g27780	positive	MI:0407	0.51	3	MI:0018;MI:0809
Q9SSM7	Q9SSM7	At1g73000	At1g73000	positive	MI:0407	0.68	8	MI:0028;MI:0030;MI:0071;MI:0114;MI:0826
Q9STF9	Q9STF9	At3g46870	At3g46870	positive	MI:0407	0.44	1	MI:0905
Q9SU94	Q9SU94	At4g29510	At4g29510	positive	MI:0407	0.44	1	MI:0096
Q9SUA3	Q9XF67	At4g26610	At5g04510	positive	MI:0407	0.68	3	MI:0096;MI:0423
Q9SUQ8	Q9SUQ8	At4g23690	At4g23690	positive	MI:0407	0.56	2	MI:0030;MI:0071
Q9SVG9	Q9ZPX9	At4g20780	At2g46600	positive	MI:0407	0.53	4	MI:0018;MI:0096
Q9SYX1	Q9SYX1	At4g17600	At4g17600	positive	MI:0407	0.53	2	MI:0107;MI:0112
Q9SZ15	Q9ZNT0	At4g26750	At2g27600	positive	MI:0407	0.53	2	MI:0018;MI:0096
Q9XEA1	Q9XEA1	At4g04340	At4g04340	positive	MI:0407	0.36	1	MI:2339
Q9XGM3	Q9XGM3	At5g45250	At5g45250	positive	MI:0407	0.69	6	MI:0007;MI:0018;MI:0028;MI:0067;MI:0071;MI:0114
Q9XI87	Q9ZPS9	At1g14000	At2g01950	positive	MI:0407	0.54	2	MI:0006;MI:0084
Q9XIC7	Q9ZVR7	At1g34210	At2g02220	positive	MI:0407	0.71	5	MI:0007;MI:0028;MI:0071;MI:0892
Q9ZNV8	Q9ZWJ9	At3g29350	At4g16110	positive	MI:0407	0.82	7	MI:0006;MI:0018;MI:0397;MI:1112;MI:1356
Q9ZNV8	Q9ZWS7	At3g29350	At1g19050	positive	MI:0407	0.77	6	MI:0018;MI:0096;MI:0397;MI:1112;MI:1356
Q9ZNV9	Q9ZWJ9	At3g21510	At4g16110	positive	MI:0407	0.73	4	MI:0006;MI:0018
Q9ZWC8	Q9ZWC8	At1g55610	At1g55610	positive	MI:0407	0.44	1	MI:0055
A0A1I9LL75	Q945M1	At3g13740	At4g34700	negative	none	NA	0	NA
A0A1I9LP47	Q9ZVI3	At3g53540	At2g38610	negative	none	NA	0	NA
A0A1I9LQ12	Q9C658	At3g43850	At1g26110	negative	none	NA	0	NA
A0A1I9LQ53	Q8W4K5	At3g50230	At3g63300	negative	none	NA	0	NA
A0A1P8ASI5	Q8L7U0	At1g56120	At3g03330	negative	none	NA	0	NA
A0A1P8B1V0	Q8GY12	At2g20950	At1g52695	negative	none	NA	0	NA
A0A1P8B4Y6	P92983	At4g21660	At3g30775	negative	none	NA	0	NA
A0A1P8B7M3	Q9C504	At4g21570	At1g31760	negative	none	NA	0	NA
A0A1P8BAS1	Q940U5	At5g01950	At1g27700	negative	none	NA	0	NA
A0A1P8BAS1	Q9FK42	At5g01950	At5g18300	negative	none	NA	0	NA
A0A1P8BC43	Q94BN0	At5g46190	At3g48360	negative	none	NA	0	NA
A0A1R7T3H0	Q9ZV06	At5g49780	At2g39020	negative	none	NA	0	NA
A1A6M1	Q5HZ38	At4g13670	At5g60550	negative	none	NA	0	NA
A1L4W5	Q8W4S5	At3g43700	At5g63710	negative	none	NA	0	NA
A1L4X0	Q8VYR5	At4g24460	At4g35850	negative	none	NA	0	NA
A2RVS6	Q9LUL2	At3g49430	At3g14370	negative	none	NA	0	NA
A2RVU3	Q9ZUC0		At1g23750	negative	none	NA	0	NA
A4D998	Q94AU9	At1g25330	At4g04330	negative	none	NA	0	NA
A4FVP6	Q94JM3	At1g34180	At5g62000	negative	none	NA	0	NA
A4VCM0	Q29PQ8	At3g03200	At1g59940	negative	none	NA	0	NA
A4VCM0	Q9LXJ2	At3g03200	At3g52730	negative	none	NA	0	NA
A8MRZ8	Q9LTW5	At1g09980	At3g12690	negative	none	NA	0	NA
A8MS32	O49697	At5g64130	At4g17980	negative	none	NA	0	NA
A8MS70	Q9LPD5	At3g17609	At1g44960	negative	none	NA	0	NA
A8MSE3	Q84JH2	At2g39805	At5g48650	negative	none	NA	0	NA
A8R7E6	Q9ZW22	At3g21630	At2g29390	negative	none	NA	0	NA
B3H506	O22264	At3g44350	At2g47460	negative	none	NA	0	NA
B3H5I5	Q9FNQ0	At5g57860	At5g61150	negative	none	NA	0	NA
B3H7H1	Q9C5T5	At3g07300		negative	none	NA	0	NA
B3H7H1	Q9SAG6	At3g07300	At1g80940	negative	none	NA	0	NA
B5X0I6	Q9C9H1	At2g06210	At1g68360	negative	none	NA	0	NA
B5X0N6	Q9SQX9	At5g11800	At3g10480	negative	none	NA	0	NA
B5X4Z4	Q6NM52	At4g37670	At4g15770	negative	none	NA	0	NA
B9DFI7	Q8W4K5	At1g26850	At3g63300	negative	none	NA	0	NA
B9DFS6	Q05609	At5g07120	At5g03730	negative	none	NA	0	NA
B9DFS6	Q8VZ95	At5g07120	At3g60600	negative	none	NA	0	NA
B9DG73	Q9XF88	At3g11930	At3g08940	negative	none	NA	0	NA
B9DGA1	Q9SJC2	At3g59090	At2g04480	negative	none	NA	0	NA
B9DGD1	O65397	At5g35630	At1g11850	negative	none	NA	0	NA
B9DGD6	Q9ZUM8	At5g36880	At2g19650	negative	none	NA	0	NA
B9DHT4	Q9SVQ3	At5g19330	At4g13240	negative	none	NA	0	NA
C0LGD6	Q9MAB3	At1g05700	At3g05060	negative	none	NA	0	NA
C0LGI2	Q9FUQ7	At1g67720	At1g64480	negative	none	NA	0	NA
C0LGN2	Q9M205	At3g14840	At3g60550	negative	none	NA	0	NA
C0LGP4	Q8VZR8	At3g47570	At4g28300	negative	none	NA	0	NA
C0LGR3	O22704	At4g26540	At1g60660	negative	none	NA	0	NA
C0LGR9	P49689	At4g31250	At5g56670	negative	none	NA	0	NA
C0LGS2	Q9LHS9	At4g36180	At5g06070	negative	none	NA	0	NA
C0LGW6	Q8GWI7	At5g62230	At1g52070	negative	none	NA	0	NA
C0LGW6	Q9LMR3	At5g62230	At1g15710	negative	none	NA	0	NA
C0SUW7	Q93Z51	At1g20910	At3g16190	negative	none	NA	0	NA
C0SV91	Q9LT56	At2g46670	At3g27560	negative	none	NA	0	NA
C6KIE6	Q8H1G5	At4g34390	At4g31420	negative	none	NA	0	NA
F4HPA7	Q9LPU8	At1g26665	At1g21130	negative	none	NA	0	NA
F4HQ22	Q9LPT6	At1g66920	At1g50670	negative	none	NA	0	NA
F4HTE0	Q9FK10	At1g53880	At5g53320	negative	none	NA	0	NA
F4HXZ1	Q8L9E3	At1g15130	At5g61220	negative	none	NA	0	NA
F4HZY9	O04351	At1g35580	At2g30400	negative	none	NA	0	NA
F4I065	Q9FKF9	At1g49100	At5g61620	negative	none	NA	0	NA
F4I0P9	Q9LUV4	At1g75860	At3g22440	negative	none	NA	0	NA
F4I1G5	P49333	At1g29390	At1g66340	negative	none	NA	0	NA
F4I1K2	Q9FG65	At1g36050	At5g36220	negative	none	NA	0	NA
F4I3C3	Q9C8Y7	At1g49670	At1g66300	negative	none	NA	0	NA
F4I3V3	Q147N7	At1g69910		negative	none	NA	0	NA
F4I420	Q8VYJ7	At1g76810	At2g25140	negative	none	NA	0	NA
F4I421	Q84JG2	At1g76820	At2g33610	negative	none	NA	0	NA
F4I4R0	O82307	At1g30080	At2g25900	negative	none	NA	0	NA
F4I4R0	Q9M000	At1g30080	At3g60630	negative	none	NA	0	NA
F4I4R0	Q9STE8	At1g30080	At3g46740	negative	none	NA	0	NA
F4I5D7	Q9SXJ7	At1g70280	At3g48870	negative	none	NA	0	NA
F4I672	Q9C7A8	At1g23460	At3g12530	negative	none	NA	0	NA
F4I672	Q9FLM8	At1g23460	At5g41010	negative	none	NA	0	NA
F4I6M4	Q9C5G5	At1g50890	At3g51460	negative	none	NA	0	NA
F4I764	Q6X7K0	At1g04930	At3g18010	negative	none	NA	0	NA
F4I7I0	Q9LP51	At1g17290	At1g29230	negative	none	NA	0	NA
F4I8E9	O81108	At1g71110	At4g37640	negative	none	NA	0	NA
F4I9J8	P57742	At1g51520	At5g23290	negative	none	NA	0	NA
F4ICX9	Q9CAC1	At1g52410	At1g70710	negative	none	NA	0	NA
F4IE21	F4K5X6	At1g19200	At5g37260	negative	none	NA	0	NA
F4IFC5	Q9FI70	At2g04842	At5g49000	negative	none	NA	0	NA
F4IH98	O04336	At2g05440	At2g30590	negative	none	NA	0	NA
F4IH98	Q93XY4	At2g05440	At5g03990	negative	none	NA	0	NA
F4IHL3	Q9LM92	At2g21710	At1g20580	negative	none	NA	0	NA
F4IHS9	Q9LPR6	At2g28315	At1g18520	negative	none	NA	0	NA
F4II29	Q9FHQ9	At2g40730	At5g37610	negative	none	NA	0	NA
F4IK01	Q940I8	At2g41350	At4g16100	negative	none	NA	0	NA
F4IM73	P0CW77	At2g01070	At4g30120	negative	none	NA	0	NA
F4IPE3	Q9LVW0	At2g01940	At5g54100/MJP23_8	negative	none	NA	0	NA
F4IS00	Q38869	At2g38150	At4g09570	negative	none	NA	0	NA
F4ISG1	Q8L7W0	At2g19260	At4g18060	negative	none	NA	0	NA
F4ITL6	Q8VWQ4	At2g26070	At1g64000	negative	none	NA	0	NA
F4IUW3	Q500V6	At2g39130	At1g13140	negative	none	NA	0	NA
F4IUW3	Q9SB04	At2g39130	At3g48100	negative	none	NA	0	NA
F4IVJ8	Q9FGP7	At2g26780	At5g50480	negative	none	NA	0	NA
F4IVZ7	P48006	At2g39730	At1g30230	negative	none	NA	0	NA
F4IX22	O80786	At3g62010	At2g07690	negative	none	NA	0	NA
F4IX22	Q9SIK1	At3g62010	At2g21590	negative	none	NA	0	NA
F4IX26	Q9LY28	At3g62030	At5g07320	negative	none	NA	0	NA
F4IYD1	Q9C9N5	At3g01030	At1g66830	negative	none	NA	0	NA
F4IZC0	Q9LXC9	At3g50190	At5g09650	negative	none	NA	0	NA
F4IZC5	Q9MAU6	At3g56170	At1g04980	negative	none	NA	0	NA
F4J030	Q9LIS3	At3g15800	At3g23820	negative	none	NA	0	NA
F4J0W4	Q94F58	At3g63150	At5g22290	negative	none	NA	0	NA
F4J153	Q94JQ7	At3g03570	At1g07830	negative	none	NA	0	NA
F4J220	Q949V7	At3g50920	At3g59300	negative	none	NA	0	NA
F4J2K4	Q6S592	At3g10180/At3g10170	At1g13400	negative	none	NA	0	NA
F4J5M9	Q9M3B3	At3g51890	At3g49190	negative	none	NA	0	NA
F4J6I6	P31167	At3g24200	At3g08580	negative	none	NA	0	NA
F4J819	O65555	At3g52640	At4g30940	negative	none	NA	0	NA
F4JCR2	Q0PW40	At3g47910	At4g23210	negative	none	NA	0	NA
F4JKK0	O64425	At4g34100	At4g03510	negative	none	NA	0	NA
F4JL28	Q39218	At4g22140	At3g13110	negative	none	NA	0	NA
F4JMN0	Q9LQ12	At4g22830	At1g62940	negative	none	NA	0	NA
F4JP43	Q8VZ73	At4g17330	At2g39100	negative	none	NA	0	NA
F4JP79	Q9S9Z2	At4g17570	At1g34670	negative	none	NA	0	NA
F4JP94	Q9LX51	At4g17640	At3g59200	negative	none	NA	0	NA
F4JQ95	Q9SAK9	At4g30340	At1g79390/T8K14_19	negative	none	NA	0	NA
F4JRR5	Q9C616	At4g24900	At1g32240	negative	none	NA	0	NA
F4JS25	Q6NNH1	At4g37460	At1g13520	negative	none	NA	0	NA
F4JSU0	Q94CK1	At4g37780	At5g12410	negative	none	NA	0	NA
F4JT76	Q9S7J8	At4g19490	At5g44790	negative	none	NA	0	NA
F4JTI1	Q9ZT96	At4g32070	At4g02990	negative	none	NA	0	NA
F4JVI3	Q93WB2	At4g14605	At5g25280	negative	none	NA	0	NA
F4JVN6	Q94BU8	At4g20850	At5g28050	negative	none	NA	0	NA
F4JXH7	Q9SI62	At5g60170	At2g16530	negative	none	NA	0	NA
F4JY84	Q27GL4	At5g25790	At2g07773	negative	none	NA	0	NA
F4JZD5	Q8VXY0	At5g11870	At2g36145	negative	none	NA	0	NA
F4K0E8	Q9C803	At5g60600	At1g33490/F10C21_22	negative	none	NA	0	NA
F4K128	Q9LFS4	At5g19310	At5g16000	negative	none	NA	0	NA
F4K1J1	Q8S9G8	At5g42370	At5g18830	negative	none	NA	0	NA
F4K1U5	O23712	At5g54750	At1g47250	negative	none	NA	0	NA
F4K210	O80765	At5g61200	At1g60440	negative	none	NA	0	NA
F4K210	Q9FX31	At5g61200	At1g73360	negative	none	NA	0	NA
F4K3G5	O04291	At5g55390	At2g34710	negative	none	NA	0	NA
F4K3G5	O64477	At5g55390	At2g19130	negative	none	NA	0	NA
F4K3G5	Q6NNI6	At5g55390	At4g17810	negative	none	NA	0	NA
F4K5S0	Q9FL13	At5g27970	At5g40190	negative	none	NA	0	NA
F4K5S0	Q9MAU6	At5g27970	At1g04980	negative	none	NA	0	NA
F4K8Y6	Q9FY69	At5g50380	At5g09460	negative	none	NA	0	NA
F4K964	Q9C7K0	At5g57035	At1g56250	negative	none	NA	0	NA
F4K9W6	Q9C9N8	At5g22480	At1g66860	negative	none	NA	0	NA
F4KAS3	Q94F08	At5g63600	At5g62630	negative	none	NA	0	NA
F4KCH7	Q9LQ28	At5g09210	At1g33760	negative	none	NA	0	NA
F4KCH7	Q9M9V8	At5g09210	At1g18890	negative	none	NA	0	NA
F4KG64	Q8L860	At5g52410	At4g32760	negative	none	NA	0	NA
F4KGE8	Q9SCM4	At5g58960	At3g57480	negative	none	NA	0	NA
F4KGY6	Q9SI09	At5g17300	At2g04240	negative	none	NA	0	NA
F4KIB2	Q9LUG9	At5g10840	At3g23590	negative	none	NA	0	NA
F4KIB2	Q9LUH2	At5g10840	At3g23560	negative	none	NA	0	NA
F4KIJ2	Q8GWJ7	At5g24810	At4g23270	negative	none	NA	0	NA
O04005	Q944G5	At1g48130	At3g47960	negative	none	NA	0	NA
O04027	Q9LRJ9	At1g09030	At3g22060	negative	none	NA	0	NA
O04034	Q1G3Z3	At1g08960	At1g47278	negative	none	NA	0	NA
O04036	Q9M1Y3	At1g08930	At3g59910	negative	none	NA	0	NA
O04173	P56792	At4g31720	AtCg00780	negative	none	NA	0	NA
O04291	Q38819	At2g34710	At1g15570	negative	none	NA	0	NA
O04291	Q9LYG8	At2g34710	At5g11620	negative	none	NA	0	NA
O04294	Q8L7V8	At4g02150		negative	none	NA	0	NA
O04309	O22890	At3g16470	At2g40450	negative	none	NA	0	NA
O04314	Q9LV90	At3g16420	At5g64870	negative	none	NA	0	NA
O04316	O64636	At3g16410	At2g45560	negative	none	NA	0	NA
O04331	O04848	At5g40770	At1g08880	negative	none	NA	0	NA
O04450	Q93ZJ3	At1g24510	At2g20585	negative	none	NA	0	NA
O04539	Q9STT5	At1g70060	At3g47780	negative	none	NA	0	NA
O04551	P47999	At1g27020	At2g43750	negative	none	NA	0	NA
O04632	P93743	At5g26865	At2g42040	negative	none	NA	0	NA
O04656	Q9FND1	At5g27140	At5g43950/MRH10.5	negative	none	NA	0	NA
O04951	Q9FMH6	At1g69960	At5g43070	negative	none	NA	0	NA
O04951	Q9M9S0	At1g69960	At1g14440	negative	none	NA	0	NA
O22059	Q9SU56	At2g46410	At3g47930	negative	none	NA	0	NA
O22178	Q42581	At2g23300	At2g35390	negative	none	NA	0	NA
O22211	Q9SJR5	At2g41490	At2g36400	negative	none	NA	0	NA
O22224	Q8VY89	At2g41620	At2g39090	negative	none	NA	0	NA
O22229	Q8W4I4	At2g41680	At1g70300	negative	none	NA	0	NA
O22264	Q94AA3	At2g47460	At3g09210	negative	none	NA	0	NA
O22264	Q9FHB0	At2g47460	At5g60140	negative	none	NA	0	NA
O22265	P22954	At2g47450	At5g02490	negative	none	NA	0	NA
O22285	Q9ZV66	At2g39750	At2g32380	negative	none	NA	0	NA
O22286	Q8VYP5	At2g39760	At3g60800	negative	none	NA	0	NA
O22476	Q7XJU2	At4g39400	At1g05710	negative	none	NA	0	NA
O22476	Q8LCH5	At4g39400	At1g07950	negative	none	NA	0	NA
O22527	Q94BY8	At1g19670	At5g40660	negative	none	NA	0	NA
O22558	Q93YT1	At2g17700	At4g35290	negative	none	NA	0	NA
O22588	Q8GXT3	At1g17810	At3g20640	negative	none	NA	0	NA
O22622	Q9LPW3	At2g35520	At1g12860	negative	none	NA	0	NA
O22714	Q8VYI1	At1g60770	At1g69640	negative	none	NA	0	NA
O22759	Q9FIQ4	At4g02670	At5g46710	negative	none	NA	0	NA
O22763	Q93W92	At4g02640	At5g60590	negative	none	NA	0	NA
O22768	P29517	At4g02590	At4g20890	negative	none	NA	0	NA
O22769	Q42404	At4g02580	At3g50670	negative	none	NA	0	NA
O22798	Q9LVI4	At2g33480	At3g17860	negative	none	NA	0	NA
O22815	Q9FNZ2	At2g33670	At4g25440	negative	none	NA	0	NA
O22823	P25819	At2g43810	At4g35090	negative	none	NA	0	NA
O22845	Q9SGS2	At2g43290	At1g76110	negative	none	NA	0	NA
O22860	Q84K05	At3g59540	At1g54770	negative	none	NA	0	NA
O22914	Q9LPL4	At2g47400	At1g21410	negative	none	NA	0	NA
O22932	Q9C827	At2g30360	At1g52360	negative	none	NA	0	NA
O22958	Q9SVW8	At2g34050	At4g35470	negative	none	NA	0	NA
O22985	Q9M9B3	At4g24050	At1g49130	negative	none	NA	0	NA
O23078	Q9FFD5	At4g00240	At5g16490	negative	none	NA	0	NA
O23078	Q9SJL7	At4g00240	At2g36890	negative	none	NA	0	NA
O23087	Q9FMC7	At4g00900	At5g04830	negative	none	NA	0	NA
O23120	Q38826	At1g23040	At2g22670	negative	none	NA	0	NA
O23167	Q42581	At4g37190	At2g35390	negative	none	NA	0	NA
O23171	Q9FZ33	At4g37150	At1g54990	negative	none	NA	0	NA
O23210	Q9C9A6	At4g36710	At1g71020	negative	none	NA	0	NA
O23236	Q940U6	At4g36450	At3g14110	negative	none	NA	0	NA
O23263	Q9LUZ4	At4g14020	At5g58620	negative	none	NA	0	NA
O23264	Q9SAF1	At4g14030	At1g13180	negative	none	NA	0	NA
O23338	O24412	At4g14830	At5g05780	negative	none	NA	0	NA
O23342	Q5PP38	At4g14870	At5g47140	negative	none	NA	0	NA
O23379	Q9ZR04	At4g15250	At4g03270	negative	none	NA	0	NA
O23504	Q944K2	At4g16610	At5g66680	negative	none	NA	0	NA
O23530	Q8GYN5	At4g16890	At3g25070	negative	none	NA	0	NA
O23628	O64823	At3g54560	At2g23790	negative	none	NA	0	NA
O23659	O65397	At2g33720	At1g11850	negative	none	NA	0	NA
O23661	Q9FGJ8	At2g33860	At5g47590/MNJ7.18	negative	none	NA	0	NA
O23693	Q9C6B8	At1g11000	At1g73590	negative	none	NA	0	NA
O23712	Q9SLV1	At1g47250	At1g58330	negative	none	NA	0	NA
O23715	Q9FNY0	At2g27020	At2g36010	negative	none	NA	0	NA
O23913	P27140	At3g22360	At3g01500	negative	none	NA	0	NA
O24409	Q9SKB2	At3g15540	At2g31880	negative	none	NA	0	NA
O24412	Q940Z1	At5g05780	At1g19525	negative	none	NA	0	NA
O48533	P51102	At2g42260	At5g42800	negative	none	NA	0	NA
O48538	Q3E7N5	At1g64060	At5g54067	negative	none	NA	0	NA
O48686	P84634	At1g24190	At5g20320	negative	none	NA	0	NA
